,0,1,2,3,4,5
1590,7.955,0.09,0.09,3.14e-08,0.00204928,-0.00411102
1591,7.96,0.09,0.09,3.11e-08,0.00204992,-0.00411305
1592,7.965,0.09,0.09,3.08e-08,0.00205057,-0.00411507
1593,7.97,0.09,0.09,3.04e-08,0.00205122,-0.00411709
1594,7.975,0.09,0.09,3.01e-08,0.00205188,-0.00411911
1595,7.98,0.09,0.09,2.99e-08,0.00205253,-0.00412113
1596,7.985,0.09,0.09,2.97e-08,0.00205319,-0.00412315
1597,7.99,0.09,0.09,2.96e-08,0.00205386,-0.00412517
1598,7.995,0.09,0.09,2.97e-08,0.00205453,-0.00412719
1599,8.0,0.09,0.09,2.98e-08,0.00205519,-0.00412921
1600,8.005,0.09,0.09,2.99e-08,0.00205587,-0.00413123
1601,8.01,0.09,0.09,3e-08,0.00205654,-0.00413325
1602,8.015,0.09,0.09,3.01e-08,0.00205722,-0.00413527
1603,8.02,0.09,0.09,3.02e-08,0.0020579,-0.00413729
1604,8.025,0.09,0.09,3.02e-08,0.00205858,-0.00413931
1605,8.03,0.09,0.09,3.01e-08,0.00205926,-0.00414132
1606,8.035,0.09,0.09,3e-08,0.00205994,-0.00414334
1607,8.04,0.09,0.09,2.97e-08,0.00206063,-0.00414535
1608,8.045,0.09,0.09,2.94e-08,0.00206132,-0.00414736
1609,8.05,0.09,0.09,2.91e-08,0.002062,-0.00414937
1610,8.055,0.09,0.09,2.86e-08,0.00206269,-0.00415138
1611,8.06,0.09,0.09,7.74e-08,0.00206336,-0.00415341
1612,8.065,0.09,0.09,8.11e-08,0.00206405,-0.00415542
1613,8.07,0.09,0.09,7.83e-08,0.00206474,-0.00415742
1614,8.075,0.09,0.09,7.7e-08,0.00206543,-0.00415942
1615,8.08,0.09,0.09,7.65e-08,0.00206612,-0.00416142
1616,8.085,0.09,0.09,7.65e-08,0.00206681,-0.00416342
1617,8.09,0.09,0.09,7.69e-08,0.0020675,-0.00416541
1618,8.095,0.09,0.09,7.74e-08,0.00206819,-0.0041674
1619,8.1,0.09,0.09,7.81e-08,0.00206888,-0.00416939
1620,8.105,0.09,0.09,7.88e-08,0.00206957,-0.00417138
1621,8.11,0.09,0.09,7.94e-08,0.00207026,-0.00417336
1622,8.115,0.09,0.09,7.98e-08,0.00207094,-0.00417533
1623,8.12,0.09,0.09,8.01e-08,0.00207163,-0.00417731
1624,8.125,0.09,0.09,8.03e-08,0.00207231,-0.00417927
1625,8.13,0.09,0.09,8.02e-08,0.00207299,-0.00418124
1626,8.135,0.09,0.09,7.99e-08,0.00207367,-0.00418319
1627,8.14,0.09,0.09,7.94e-08,0.00207435,-0.00418515
1628,8.145,0.09,0.09,7.87e-08,0.00207502,-0.00418709
1629,8.15,0.09,0.09,7.77e-08,0.0020757,-0.00418904
1630,8.155,0.09,0.09,7.64e-08,0.00207636,-0.00419097
1631,8.16,0.09,0.09,7.47e-08,0.00207703,-0.004192899999999999
1632,8.165,0.09,0.09,7.29e-08,0.00207769,-0.00419482
1633,8.17,0.09,0.09,7.1e-08,0.00207835,-0.00419674
1634,8.175,0.09,0.09,6.96e-08,0.00207901,-0.00419865
1635,8.18,0.09,0.09,6.9e-08,0.00207966,-0.00420055
1636,8.185,0.09,0.09,6.95e-08,0.00208031,-0.00420244
1637,8.19,0.09,0.09,7.12e-08,0.00208095,-0.00420433
1638,8.195,0.09,0.09,7.28e-08,0.00208159,-0.00420621
1639,8.2,0.09,0.09,7.43e-08,0.00208222,-0.00420808
1640,8.205,0.09,0.09,7.55e-08,0.00208285,-0.00420994
1641,8.21,0.09,0.09,7.65e-08,0.00208347,-0.00421179
1642,8.215,0.09,0.09,7.71e-08,0.00208409,-0.00421364
1643,8.22,0.09,0.09,7.75e-08,0.0020847,-0.00421547
1644,8.225,0.09,0.09,7.76e-08,0.00208531,-0.00421729
1645,8.23,0.09,0.09,7.73e-08,0.00208591,-0.0042191
1646,8.235,0.09,0.09,7.67e-08,0.00208651,-0.0042209
1647,8.24,0.09,0.09,7.57e-08,0.0020871,-0.00422269
1648,8.245,0.09,0.09,7.43e-08,0.00208768,-0.00422447
1649,8.25,0.09,0.09,7.25e-08,0.00208826,-0.00422624
1650,8.255,0.09,0.09,7.02e-08,0.00208883,-0.004228
1651,8.26,0.09,0.09,6.79e-08,0.0020894,-0.00422974
1652,8.265,0.09,0.09,6.61e-08,0.00208996,-0.00423147
1653,8.27,0.09,0.09,6.57e-08,0.00209051,-0.0042332
1654,8.275,0.09,0.09,6.67e-08,0.00209105,-0.00423491
1655,8.28,0.09,0.09,6.84e-08,0.00209159,-0.004236600000000001
1656,8.285,0.09,0.09,7.02e-08,0.00209212,-0.00423829
1657,8.29,0.09,0.09,7.17e-08,0.00209265,-0.00423996
1658,8.295,0.09,0.09,7.3e-08,0.00209316,-0.00424162
1659,8.3,0.09,0.09,7.41e-08,0.00209367,-0.00424327
1660,8.305,0.09,0.09,7.5e-08,0.00209418,-0.00424491
1661,8.31,0.09,0.09,2.91e-08,0.00209469,-0.0042465
1662,8.315,0.09,0.09,6.94e-08,0.00209516,-0.00424813
1663,8.32,0.09,0.09,3.03e-08,0.00209566,-0.0042497
1664,8.325,0.09,0.09,2.76e-08,0.00209614,-0.00425128
1665,8.33,0.09,0.09,2.84e-08,0.0020966,-0.00425284
1666,8.335,0.09,0.09,2.86e-08,0.00209706,-0.00425439
1667,8.34,0.09,0.09,2.85e-08,0.00209751,-0.00425593
1668,8.345,0.09,0.09,2.83e-08,0.00209795,-0.00425745
1669,8.35,0.09,0.09,2.8e-08,0.00209838,-0.00425896
1670,8.355,0.09,0.09,2.74e-08,0.00209881,-0.00426045
1671,8.36,0.09,0.09,6.79e-08,0.00209921,-0.00426195
1672,8.365,0.09,0.09,7.08e-08,0.00209961,-0.00426341
1673,8.37,0.09,0.09,6.6e-08,0.00210002,-0.00426485
1674,8.375,0.09,0.09,2.6e-08,0.00210043,-0.00426627
1675,8.38,0.09,0.09,2.53e-08,0.00210081,-0.00426768
1676,8.385,0.09,0.09,2.76e-08,0.00210119,-0.00426908
1677,8.39,0.09,0.09,2.88e-08,0.00210155,-0.00427047
1678,8.395,0.09,0.09,2.97e-08,0.00210191,-0.00427184
1679,8.4,0.09,0.09,3.04e-08,0.00210226,-0.00427319
1680,8.405,0.09,0.09,3.09e-08,0.0021026,-0.00427453
1681,8.41,0.09,0.09,3.13e-08,0.00210293,-0.00427585
1682,8.415,0.09,0.09,3.14e-08,0.00210325,-0.00427715
1683,8.42,0.09,0.09,3.13e-08,0.00210357,-0.00427844
1684,8.425,0.09,0.09,3.11e-08,0.00210387,-0.00427971
1685,8.43,0.09,0.09,3.06e-08,0.00210417,-0.00428097
1686,8.435,0.09,0.09,2.99e-08,0.00210446,-0.00428221
1687,8.44,0.09,0.09,2.89e-08,0.00210474,-0.00428344
1688,8.445,0.09,0.09,2.76e-08,0.00210501,-0.00428465
1689,8.45,0.09,0.09,2.59e-08,0.00210528,-0.00428584
1690,8.455,0.09,0.09,2.52e-08,0.00210553,-0.00428702
1691,8.46,0.09,0.09,2.58e-08,0.00210578,-0.00428819
1692,8.465,0.09,0.09,2.66e-08,0.00210602,-0.00428934
1693,8.47,0.09,0.09,2.73e-08,0.00210625,-0.00429047
1694,8.475,0.09,0.09,2.78e-08,0.00210648,-0.00429159
1695,8.48,0.09,0.09,2.83e-08,0.00210669,-0.0042927
1696,8.485,0.09,0.09,2.87e-08,0.0021069,-0.00429379
1697,8.49,0.09,0.09,2.91e-08,0.0021071,-0.00429486
1698,8.495,0.09,0.09,2.94e-08,0.0021073,-0.00429593
1699,8.5,0.09,0.09,2.97e-08,0.00210748,-0.00429697
1700,8.505,0.09,0.09,2.99e-08,0.00210766,-0.00429801
1701,8.51,0.09,0.09,3.02e-08,0.00210784,-0.00429903
1702,8.515,0.09,0.09,3.04e-08,0.002108,-0.00430004
1703,8.52,0.09,0.09,3.06e-08,0.00210816,-0.00430103
1704,8.525,0.09,0.09,3.08e-08,0.00210832,-0.00430202
1705,8.53,0.09,0.09,3.11e-08,0.00210846,-0.00430298
1706,8.535,0.09,0.09,3.12e-08,0.0021086,-0.00430394
1707,8.54,0.09,0.09,3.12e-08,0.00210874,-0.00430488
1708,8.545,0.09,0.09,3.09e-08,0.00210886,-0.00430581
1709,8.55,0.09,0.09,3.02e-08,0.00210898,-0.00430673
1710,8.555,0.09,0.09,2.87e-08,0.0021091,-0.00430764
1711,8.56,0.09,0.09,2.82e-08,0.0021092,-0.00430853
1712,8.565,0.09,0.09,2.98e-08,0.00210931,-0.00430942
1713,8.57,0.09,0.09,3.12e-08,0.0021094,-0.00431029
1714,8.575,0.09,0.09,3.24e-08,0.00210949,-0.00431115
1715,8.58,0.09,0.09,3.33e-08,0.00210958,-0.00431201
1716,8.585,0.09,0.09,3.39e-08,0.00210966,-0.00431285
1717,8.59,0.09,0.09,3.43e-08,0.00210974,-0.00431368
1718,8.595,0.09,0.09,3.44e-08,0.00210981,-0.00431451
1719,8.6,0.09,0.09,3.43e-08,0.00210988,-0.00431532
1720,8.605,0.09,0.09,3.39e-08,0.00210995,-0.00431613
1721,8.61,0.09,0.09,3.34e-08,0.00211001,-0.00431693
1722,8.615,0.09,0.09,3.29e-08,0.00211007,-0.00431772
1723,8.62,0.09,0.09,3.2e-08,0.00211013,-0.00431851
1724,8.625,0.09,0.09,3.08e-08,0.00211019,-0.00431928
1725,8.63,0.09,0.09,2.91e-08,0.00211024,-0.00432005
1726,8.635,0.09,0.09,2.72e-08,0.0021103,-0.00432082
1727,8.64,0.09,0.09,2.73e-08,0.00211035,-0.00432158
1728,8.645,0.09,0.09,2.79e-08,0.0021104,-0.00432234
1729,8.65,0.09,0.09,2.83e-08,0.00211045,-0.00432309
1730,8.655,0.09,0.09,2.88e-08,0.0021105,-0.00432383
1731,8.66,0.09,0.09,2.92e-08,0.00211055,-0.00432458
1732,8.665,0.09,0.09,2.95e-08,0.0021106,-0.00432532
1733,8.67,0.09,0.09,2.98e-08,0.00211065,-0.00432605
1734,8.675,0.09,0.09,3e-08,0.00211071,-0.00432679
1735,8.68,0.09,0.09,3.01e-08,0.00211076,-0.00432752
1736,8.685,0.09,0.09,3.02e-08,0.00211081,-0.00432825
1737,8.69,0.09,0.09,3.03e-08,0.00211087,-0.00432898
1738,8.695,0.09,0.09,3.04e-08,0.00211092,-0.0043297
1739,8.7,0.09,0.09,3.06e-08,0.00211098,-0.00433043
1740,8.705,0.09,0.09,3.08e-08,0.00211104,-0.00433115
1741,8.71,0.09,0.09,3.09e-08,0.0021111,-0.00433187
1742,8.715,0.09,0.09,3.09e-08,0.00211116,-0.0043326
1743,8.72,0.09,0.09,3.1e-08,0.00211123,-0.00433332
1744,8.725,0.09,0.09,3.1e-08,0.0021113,-0.00433404
1745,8.73,0.09,0.09,3.08e-08,0.00211137,-0.00433476
1746,8.735,0.09,0.09,3e-08,0.00211144,-0.00433549
1747,8.74,0.09,0.09,2.87e-08,0.00211151,-0.00433621
1748,8.745,0.09,0.09,2.95e-08,0.00211158,-0.00433693
1749,8.75,0.09,0.09,3.09e-08,0.00211166,-0.00433766
1750,8.755,0.09,0.09,3.18e-08,0.00211174,-0.00433838
1751,8.76,0.09,0.09,3.25e-08,0.00211182,-0.0043391
1752,8.765,0.09,0.09,1.63e-08,0.0021119,-0.00433982
1753,8.77,0.09,0.09,1.55e-08,0.00211199,-0.00434054
1754,8.775,0.09,0.09,1.6e-08,0.00211207,-0.00434127
1755,8.78,0.09,0.09,1.59e-08,0.00211216,-0.004342
1756,8.785,0.09,0.09,1.57e-08,0.00211224,-0.00434272
1757,8.79,0.09,0.09,3.06e-08,0.00211233,-0.00434346
1758,8.795,0.09,0.09,3.23e-08,0.00211242,-0.00434419
1759,8.8,0.09,0.09,3.07e-08,0.00211252,-0.00434492
1760,8.805,0.09,0.09,2.94e-08,0.00211261,-0.00434566
1761,8.81,0.09,0.09,2.82e-08,0.00211272,-0.00434639
1762,8.815,0.09,0.09,2.64e-08,0.00211282,-0.00434713
1763,8.82,0.09,0.09,2.61e-08,0.00211293,-0.00434787
1764,8.825,0.09,0.09,2.64e-08,0.00211304,-0.00434861
1765,8.83,0.09,0.09,2.68e-08,0.00211315,-0.00434936
1766,8.835,0.09,0.09,2.71e-08,0.00211326,-0.00435011
1767,8.84,0.09,0.09,2.74e-08,0.00211338,-0.00435086
1768,8.845,0.09,0.09,2.76e-08,0.00211351,-0.00435162
1769,8.85,0.09,0.09,2.78e-08,0.00211363,-0.00435238
1770,8.855,0.09,0.09,2.79e-08,0.00211376,-0.00435314
1771,8.86,0.09,0.09,2.8e-08,0.00211389,-0.00435391
1772,8.865,0.09,0.09,2.8e-08,0.00211403,-0.00435468
1773,8.87,0.09,0.09,2.8e-08,0.00211417,-0.00435545
1774,8.875,0.09,0.09,2.8e-08,0.00211431,-0.00435622
1775,8.88,0.09,0.09,2.8e-08,0.00211446,-0.004357
1776,8.885,0.09,0.09,2.8e-08,0.0021146,-0.00435778
1777,8.89,0.09,0.09,2.79e-08,0.00211475,-0.00435857
1778,8.895,0.09,0.09,2.79e-08,0.00211491,-0.00435936
1779,8.9,0.09,0.09,2.78e-08,0.00211507,-0.00436015
1780,8.905,0.09,0.09,2.76e-08,0.00211523,-0.00436095
1781,8.91,0.09,0.09,2.72e-08,0.00211539,-0.00436174
1782,8.915,0.09,0.09,2.63e-08,0.00211555,-0.00436254
1783,8.92,0.09,0.09,2.57e-08,0.00211572,-0.00436335
1784,8.925,0.09,0.09,2.65e-08,0.00211589,-0.00436415
1785,8.93,0.09,0.09,2.73e-08,0.00211606,-0.00436496
1786,8.935,0.09,0.09,2.78e-08,0.00211624,-0.00436577
1787,8.94,0.09,0.09,2.8e-08,0.00211641,-0.00436659
1788,8.945,0.09,0.09,2.81e-08,0.00211659,-0.0043674
1789,8.95,0.09,0.09,2.81e-08,0.00211677,-0.00436822
1790,8.955,0.09,0.09,2.8e-08,0.00211695,-0.00436904
1791,8.96,0.09,0.09,2.78e-08,0.00211713,-0.00436986
1792,8.965,0.09,0.09,2.75e-08,0.00211732,-0.00437068
1793,8.97,0.09,0.09,2.71e-08,0.0021175,-0.00437151
1794,8.975,0.09,0.09,2.67e-08,0.00211769,-0.00437233
1795,8.98,0.09,0.09,2.6e-08,0.00211788,-0.00437316
1796,8.985,0.09,0.09,2.52e-08,0.00211808,-0.00437399
1797,8.99,0.09,0.09,2.42e-08,0.00211827,-0.00437483
1798,8.995,0.09,0.09,2.27e-08,0.00211847,-0.00437566
1799,9.0,0.09,0.09,2.24e-08,0.00211867,-0.0043765
1800,9.005,0.09,0.09,2.27e-08,0.00211887,-0.00437734
1801,9.01,0.09,0.09,2.29e-08,0.00211907,-0.00437818
1802,9.015,0.09,0.09,2.32e-08,0.00211927,-0.00437903
1803,9.02,0.09,0.09,2.34e-08,0.00211948,-0.00437988
1804,9.025,0.09,0.09,2.36e-08,0.00211969,-0.00438073
1805,9.03,0.09,0.09,2.37e-08,0.0021199,-0.00438158
1806,9.035,0.09,0.09,2.37e-08,0.00212011,-0.00438243
1807,9.04,0.09,0.09,2.37e-08,0.00212033,-0.00438328
1808,9.045,0.09,0.09,2.37e-08,0.00212054,-0.00438414
1809,9.05,0.09,0.09,2.36e-08,0.00212076,-0.004385
1810,9.055,0.09,0.09,2.35e-08,0.00212098,-0.00438586
1811,9.06,0.09,0.09,2.34e-08,0.0021212,-0.00438672
1812,9.065,0.09,0.09,2.32e-08,0.00212143,-0.00438758
1813,9.07,0.09,0.09,2.3e-08,0.00212165,-0.00438845
1814,9.075,0.09,0.09,2.28e-08,0.00212188,-0.00438931
1815,9.08,0.09,0.09,2.25e-08,0.00212211,-0.00439018
1816,9.085,0.09,0.09,2.2e-08,0.00212234,-0.00439105
1817,9.09,0.09,0.09,2.12e-08,0.00212257,-0.00439192
1818,9.095,0.09,0.09,2.07e-08,0.0021228,-0.00439278
1819,9.1,0.09,0.09,2.13e-08,0.00212303,-0.00439366
1820,9.105,0.09,0.09,2.2e-08,0.00212326,-0.00439453
1821,9.11,0.09,0.09,2.23e-08,0.00212349,-0.004395399999999999
1822,9.115,0.09,0.09,2.25e-08,0.00212373,-0.00439627
1823,9.12,0.09,0.09,2.27e-08,0.00212396,-0.00439714
1824,9.125,0.09,0.09,2.27e-08,0.0021242,-0.00439801
1825,9.13,0.09,0.09,2.27e-08,0.00212443,-0.00439889
1826,9.135,0.09,0.09,2.25e-08,0.00212467,-0.00439976
1827,9.14,0.09,0.09,2.23e-08,0.00212491,-0.00440063
1828,9.145,0.09,0.09,2.2e-08,0.00212515,-0.00440151
1829,9.15,0.09,0.09,2.17e-08,0.00212539,-0.00440238
1830,9.155,0.09,0.09,2.13e-08,0.00212563,-0.00440325
1831,9.16,0.09,0.09,2.07e-08,0.00212587,-0.00440413
1832,9.165,0.09,0.09,1.98e-08,0.00212611,-0.004405
1833,9.17,0.09,0.09,1.85e-08,0.00212635,-0.00440588
1834,9.175,0.09,0.09,1.75e-08,0.0021266,-0.00440675
1835,9.18,0.09,0.09,1.78e-08,0.00212684,-0.00440763
1836,9.185,0.09,0.09,1.81e-08,0.00212709,-0.0044085
1837,9.19,0.09,0.09,1.84e-08,0.00212733,-0.00440938
1838,9.195,0.09,0.09,1.85e-08,0.00212758,-0.00441026
1839,9.2,0.09,0.09,1.87e-08,0.00212783,-0.00441113
1840,9.205,0.09,0.09,1.88e-08,0.00212808,-0.00441201
1841,9.21,0.09,0.09,1.88e-08,0.00212833,-0.00441289
1842,9.215,0.09,0.09,1.88e-08,0.00212858,-0.00441377
1843,9.22,0.09,0.09,1.88e-08,0.00212883,-0.00441465
1844,9.225,0.09,0.09,1.87e-08,0.00212908,-0.00441553
1845,9.23,0.09,0.09,1.86e-08,0.00212934,-0.00441641
1846,9.235,0.09,0.09,1.84e-08,0.00212959,-0.00441729
1847,9.24,0.09,0.09,1.82e-08,0.00212985,-0.00441817
1848,9.245,0.09,0.09,1.79e-08,0.0021301,-0.00441905
1849,9.25,0.09,0.09,1.76e-08,0.00213036,-0.00441993
1850,9.255,0.09,0.09,1.71e-08,0.00213062,-0.0044208
1851,9.26,0.09,0.09,1.65e-08,0.00213088,-0.00442168
1852,9.265,0.09,0.09,1.58e-08,0.00213114,-0.00442256
1853,9.27,0.09,0.09,1.56e-08,0.0021314,-0.00442344
1854,9.275,0.09,0.09,1.6e-08,0.00213165,-0.00442432
1855,9.28,0.09,0.09,1.65e-08,0.00213191,-0.0044252
1856,9.285,0.09,0.09,1.7e-08,0.00213217,-0.00442608
1857,9.29,0.09,0.09,1.72e-08,0.00213243,-0.00442696
1858,9.295,0.09,0.09,1.74e-08,0.0021327,-0.00442784
1859,9.3,0.09,0.09,1.76e-08,0.00213296,-0.00442872
1860,9.305,0.09,0.09,1.76e-08,0.00213322,-0.0044296000000000006
1861,9.31,0.09,0.09,1.75e-08,0.00213348,-0.00443048
1862,9.315,0.09,0.09,1.74e-08,0.00213374,-0.00443136
1863,9.32,0.09,0.09,1.72e-08,0.002134,-0.00443223
1864,9.325,0.09,0.09,1.69e-08,0.00213427,-0.00443311
1865,9.33,0.09,0.09,1.66e-08,0.00213453,-0.00443399
1866,9.335,0.09,0.09,1.61e-08,0.00213479,-0.00443486
1867,9.34,0.09,0.09,1.54e-08,0.00213506,-0.00443574
1868,9.345,0.09,0.09,1.47e-08,0.00213532,-0.00443662
1869,9.35,0.09,0.09,1.4e-08,0.00213559,-0.00443749
1870,9.355,0.09,0.09,1.38e-08,0.00213585,-0.00443837
1871,9.36,0.09,0.09,1.41e-08,0.00213612,-0.00443925
1872,9.365,0.09,0.09,1.44e-08,0.00213638,-0.00444012
1873,9.37,0.09,0.09,1.46e-08,0.00213665,-0.004441
1874,9.375,0.09,0.09,1.47e-08,0.00213691,-0.00444187
1875,9.38,0.09,0.09,1.49e-08,0.00213718,-0.00444275
1876,9.385,0.09,0.09,1.49e-08,0.00213745,-0.00444362
1877,9.39,0.09,0.09,1.5e-08,0.00213772,-0.0044445
1878,9.395,0.09,0.09,1.5e-08,0.00213798,-0.00444537
1879,9.4,0.09,0.09,1.49e-08,0.00213825,-0.00444625
1880,9.405,0.09,0.09,1.48e-08,0.00213852,-0.00444712
1881,9.41,0.09,0.09,1.47e-08,0.00213879,-0.004448
1882,9.415,0.09,0.09,1.45e-08,0.00213905,-0.00444887
1883,9.42,0.09,0.09,1.43e-08,0.00213932,-0.00444974
1884,9.425,0.09,0.09,1.4e-08,0.00213959,-0.00445061
1885,9.43,0.09,0.09,1.36e-08,0.00213986,-0.00445148
1886,9.435,0.09,0.09,1.32e-08,0.00214013,-0.00445235
1887,9.44,0.09,0.09,3.4e-08,0.00214038,-0.00445323
1888,9.445,0.09,0.09,3.72e-08,0.00214065,-0.00445411
1889,9.45,0.09,0.09,3.7e-08,0.00214092,-0.00445497
1890,9.455,0.09,0.09,1.41e-08,0.0021412,-0.00445583
1891,9.46,0.09,0.09,1.32e-08,0.00214146,-0.0044567
1892,9.465,0.09,0.09,1.4e-08,0.00214173,-0.00445756
1893,9.47,0.09,0.09,1.43e-08,0.00214199,-0.00445843
1894,9.475,0.09,0.09,1.44e-08,0.00214226,-0.00445929
1895,9.48,0.09,0.09,1.45e-08,0.00214252,-0.00446015
1896,9.485,0.09,0.09,1.46e-08,0.00214279,-0.00446101
1897,9.49,0.09,0.09,1.46e-08,0.00214305,-0.00446187
1898,9.495,0.09,0.09,1.45e-08,0.00214331,-0.00446273
1899,9.5,0.09,0.09,1.44e-08,0.00214357,-0.00446359
1900,9.505,0.09,0.09,1.42e-08,0.00214383,-0.00446444
1901,9.51,0.09,0.09,1.4e-08,0.0021441,-0.00446529
1902,9.515,0.09,0.09,1.36e-08,0.00214436,-0.00446615
1903,9.52,0.09,0.09,1.31e-08,0.00214462,-0.0044670000000000005
1904,9.525,0.09,0.09,1.27e-08,0.00214487,-0.00446785
1905,9.53,0.09,0.09,1.25e-08,0.00214513,-0.00446869
1906,9.535,0.09,0.09,1.26e-08,0.00214539,-0.00446954
1907,9.54,0.09,0.09,1.29e-08,0.00214565,-0.00447039
1908,9.545,0.09,0.09,1.31e-08,0.0021459,-0.00447123
1909,9.55,0.09,0.09,1.33e-08,0.00214616,-0.00447207
1910,9.555,0.09,0.09,1.36e-08,0.00214641,-0.00447291
1911,9.56,0.09,0.09,1.38e-08,0.00214667,-0.00447375
1912,9.565,0.09,0.09,1.39e-08,0.00214692,-0.00447459
1913,9.57,0.09,0.09,1.39e-08,0.00214717,-0.00447542
1914,9.575,0.09,0.09,1.39e-08,0.00214742,-0.00447625
1915,9.58,0.09,0.09,1.39e-08,0.00214767,-0.00447708
1916,9.585,0.09,0.09,1.39e-08,0.00214792,-0.00447791
1917,9.59,0.09,0.09,1.38e-08,0.00214817,-0.00447874
1918,9.595,0.09,0.09,1.37e-08,0.00214842,-0.00447956
1919,9.6,0.09,0.09,1.35e-08,0.00214866,-0.00448038
1920,9.605,0.09,0.09,1.33e-08,0.00214891,-0.004481199999999999
1921,9.61,0.09,0.09,1.3e-08,0.00214915,-0.00448202
1922,9.615,0.09,0.09,1.29e-08,0.00214939,-0.00448283
1923,9.62,0.09,0.09,1.28e-08,0.00214963,-0.00448365
1924,9.625,0.09,0.09,1.3e-08,0.00214987,-0.00448446
1925,9.63,0.09,0.09,1.34e-08,0.00215011,-0.00448526
1926,9.635,0.09,0.09,1.37e-08,0.00215035,-0.00448607
1927,9.64,0.09,0.09,1.4e-08,0.00215059,-0.00448687
1928,9.645,0.09,0.09,1.43e-08,0.00215082,-0.00448767
1929,9.65,0.09,0.09,1.45e-08,0.00215105,-0.00448847
1930,9.655,0.09,0.09,1.47e-08,0.00215128,-0.00448926
1931,9.66,0.09,0.09,1.48e-08,0.00215151,-0.00449005
1932,9.665,0.09,0.09,1.49e-08,0.00215174,-0.00449084
1933,9.67,0.09,0.09,1.49e-08,0.00215197,-0.00449162
1934,9.675,0.09,0.09,1.49e-08,0.0021522,-0.00449241
1935,9.68,0.09,0.09,1.48e-08,0.00215242,-0.00449319
1936,9.685,0.09,0.09,1.46e-08,0.00215264,-0.00449396
1937,9.69,0.09,0.09,1.44e-08,0.00215287,-0.00449473
1938,9.695,0.09,0.09,1.42e-08,0.00215309,-0.0044954999999999995
1939,9.7,0.09,0.09,1.4e-08,0.0021533,-0.00449627
1940,9.705,0.09,0.09,1.38e-08,0.00215352,-0.00449703
1941,9.71,0.09,0.09,1.39e-08,0.00215374,-0.00449779
1942,9.715,0.09,0.09,1.4e-08,0.00215395,-0.00449855
1943,9.72,0.09,0.09,1.42e-08,0.00215416,-0.0044993
1944,9.725,0.09,0.09,1.44e-08,0.00215437,-0.00450005
1945,9.73,0.09,0.09,1.46e-08,0.00215458,-0.0045008
1946,9.735,0.09,0.09,1.47e-08,0.00215479,-0.00450154
1947,9.74,0.09,0.09,1.49e-08,0.002155,-0.00450228
1948,9.745,0.09,0.09,1.5e-08,0.0021552,-0.00450302
1949,9.75,0.09,0.09,1.51e-08,0.00215541,-0.00450375
1950,9.755,0.09,0.09,1.51e-08,0.00215561,-0.00450448
1951,9.76,0.09,0.09,1.51e-08,0.00215581,-0.00450521
1952,9.765,0.09,0.09,1.51e-08,0.00215601,-0.00450593
1953,9.77,0.09,0.09,1.5e-08,0.0021562,-0.00450665
1954,9.775,0.09,0.09,1.49e-08,0.0021564,-0.00450737
1955,9.78,0.09,0.09,1.48e-08,0.00215659,-0.00450808
1956,9.785,0.09,0.09,1.47e-08,0.00215678,-0.00450879
1957,9.79,0.09,0.09,1.46e-08,0.00215698,-0.00450949
1958,9.795,0.09,0.09,1.46e-08,0.00215716,-0.0045102
1959,9.8,0.09,0.09,1.47e-08,0.00215735,-0.00451089
1960,9.805,0.09,0.09,1.49e-08,0.00215754,-0.00451159
1961,9.81,0.09,0.09,1.51e-08,0.00215772,-0.00451228
1962,9.815,0.09,0.09,1.54e-08,0.0021579,-0.00451296
1963,9.82,0.09,0.09,1.56e-08,0.00215808,-0.00451365
1964,9.825,0.09,0.09,1.58e-08,0.00215826,-0.00451432
1965,9.83,0.09,0.09,1.6e-08,0.00215844,-0.004515
1966,9.835,0.09,0.09,1.61e-08,0.00215861,-0.00451567
1967,9.84,0.09,0.09,1.62e-08,0.00215879,-0.00451634
1968,9.845,0.09,0.09,1.63e-08,0.00215896,-0.004517
1969,9.85,0.09,0.09,1.63e-08,0.00215913,-0.00451766
1970,9.855,0.09,0.09,1.62e-08,0.0021593,-0.00451831
1971,9.86,0.09,0.09,1.61e-08,0.00215946,-0.00451896
1972,9.865,0.09,0.09,1.6e-08,0.00215963,-0.00451961
1973,9.87,0.09,0.09,1.59e-08,0.00215979,-0.00452026
1974,9.875,0.09,0.09,1.57e-08,0.00215996,-0.00452089
1975,9.88,0.09,0.09,1.57e-08,0.00216012,-0.00452153
1976,9.885,0.09,0.09,1.56e-08,0.00216028,-0.00452216
1977,9.89,0.09,0.09,1.57e-08,0.00216043,-0.00452279
1978,9.895,0.09,0.09,1.58e-08,0.00216059,-0.00452341
1979,9.9,0.09,0.09,1.59e-08,0.00216074,-0.00452403
1980,9.905,0.09,0.09,1.61e-08,0.0021609,-0.00452465
1981,9.91,0.09,0.09,1.62e-08,0.00216105,-0.00452526
1982,9.915,0.09,0.09,1.63e-08,0.0021612,-0.00452587
1983,9.92,0.09,0.09,1.64e-08,0.00216135,-0.00452648
1984,9.925,0.09,0.09,1.65e-08,0.00216149,-0.00452708
1985,9.93,0.09,0.09,1.65e-08,0.00216164,-0.00452768
1986,9.935,0.09,0.09,1.65e-08,0.00216178,-0.00452827
1987,9.94,0.09,0.09,1.65e-08,0.00216193,-0.00452886
1988,9.945,0.09,0.09,1.64e-08,0.00216207,-0.00452944
